"","g","n","B","whichX","alpha_string","power","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"51",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x4","size","Satt_E",0,5e-05,1e-04,0.00375,0.012
"52",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x4","size","Satt_H",0,0.00015,3e-04,0.00645,0.0237
"53",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","KCCI_E",0,2e-04,0.00035,0.00405,0.01025
"54",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","KCCI_H",0,2e-04,9e-04,0.00795,0.022
"55",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","KCp_E",0,0.00195,0.003,0.00735,0.01335
"56",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","KCp_H",0,0.0031,0.00465,0.01375,0.02535
"57",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","naive",0,0.00605,0.00995,0.0303,0.05275
"58",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","RCI_E",0,0.003,0.00375,0.00785,0.01465
"59",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","RCI_H",0,1e-04,2e-04,0.0022,0.00505
"60",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","Rp_E",0,0.00165,0.0021,0.00425,0.00815
"61",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","Rp_H",0,0,0,0,0
"62",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","saddle_E",0,0.00075,0.00185,0.01185,0.02675
"63",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","saddle_H",0,6e-04,0.0013,0.00945,0.0225
"64",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","Satt_E",0,0.00015,0.00045,0.0032,0.00875
"65",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x4","size","Satt_H",0,0.00015,0.00055,0.0055,0.0176
"66",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","KCCI_E",0,5e-05,5e-05,0.0017,0.0063
"67",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","KCCI_H",0,0.00015,3e-04,0.00625,0.0203
"68",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","KCp_E",0,0.00115,0.0015,0.00535,0.0099
"69",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","KCp_H",0,0.00265,0.00345,0.01135,0.0233
"70",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","naive",0,0.00515,0.00905,0.03035,0.0564
"71",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","RCI_E",0,0.001,0.0011,0.00395,0.00955
"72",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","RCI_H",0,5e-05,0.00015,8e-04,0.0024
"73",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","Rp_E",0,0.00055,7e-04,0.00135,0.003
"74",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","Rp_H",0,0,0,0,0
"75",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","saddle_E",0,3e-04,0.0013,0.0103,0.02635
"76",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","saddle_H",0,0.00025,0.00075,0.00735,0.02035
"77",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","Satt_E",0,5e-05,1e-04,0.00095,0.0044
"78",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x4","size","Satt_H",0,0.00015,0.00015,0.00385,0.01405
"79",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","KCCI_E",0,0.00275,0.0062,0.0333,0.07
"80",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","KCCI_H",0,0.0014,0.00375,0.02965,0.07045
"81",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","KCp_E",0,0.0124,0.0168,0.04845,0.08165
"82",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","KCp_H",0,0.0129,0.01775,0.045,0.07775
"83",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","naive",0,0.01995,0.0298,0.0843,0.13615
"84",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","RCI_E",0,0.04245,0.04565,0.0703,0.09925
"85",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","RCI_H",0,0.00055,0.00165,0.0117,0.0277
"86",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","Rp_E",0,0.02125,0.0259,0.0485,0.0707
"87",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","Rp_H",0,0,0,0,1e-04
"88",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","saddle_E",0,0.00355,0.00745,0.0393,0.07855
"89",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","saddle_H",0,0.0035,0.0071,0.03575,0.07465
"90",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","Satt_E",0,0.0038,0.00715,0.0354,0.0706
"91",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x4","size","Satt_H",0,7e-04,0.00215,0.024,0.0603
"92",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","KCCI_E",1,0,0,0,0
"93",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","KCCI_H",1,0,0,0,0
"94",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","KCp_E",1,0,0,0,0
"95",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","KCp_H",1,0,0,0,0
"96",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","naive",0,0.00465,0.00955,0.05075,0.104
"97",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","RCI_E",1,0,0,0,0
"98",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","RCI_H",1,0,0,0,0
"99",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","Rp_E",1,0,0,0,0
"100",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","Rp_H",1,0,0,0,0
"101",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","saddle_E",1,0,0,0,0
"102",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","saddle_H",1,0,0,0,0
"103",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","Satt_E",1,0,0,0,0
"104",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x4","size","Satt_H",1,0,0,0,0
"105",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","KCCI_E",0,0.02415,0.03665,0.11335,0.18575
"106",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","KCCI_H",0,0.01045,0.01985,0.08295,0.15535
"107",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","KCp_E",0,0.03525,0.04865,0.1233,0.19355
"108",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","KCp_H",0,0.02595,0.03575,0.0918,0.1571
"109",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","naive",0,0.04245,0.0591,0.14105,0.20995
"110",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","RCI_E",0,0.1778,0.1837,0.22025,0.2614
"111",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","RCI_H",0,0.00635,0.01225,0.05955,0.11635
"112",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","Rp_E",0,0.08285,0.0975,0.15795,0.2107
"113",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","Rp_H",0,0,0,0.00425,0.0219
"114",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","saddle_E",0,0.01615,0.02715,0.0899,0.1544
"115",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","saddle_H",0,0.0179,0.02955,0.0948,0.1637
"116",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","Satt_E",0,0.02625,0.0405,0.12055,0.19265
"117",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x4","size","Satt_H",0,0.0068,0.01495,0.0786,0.1526
"118",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","KCCI_E",0,0.0141,0.02505,0.08765,0.1526
"119",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","KCCI_H",0,0.00725,0.01365,0.06695,0.13065
"120",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","KCp_E",0,0.0254,0.0349,0.0972,0.15845
"121",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","KCp_H",0,0.0189,0.0273,0.0746,0.13205
"122",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","naive",0,0.03395,0.04755,0.11865,0.185
"123",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","RCI_E",0,0.11015,0.11665,0.1547,0.1968
"124",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","RCI_H",0,0.0038,0.00755,0.04345,0.0926
"125",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","Rp_E",0,0.06,0.07065,0.1256,0.1739
"126",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","Rp_H",0,0,0,0.00245,0.0136
"127",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","saddle_E",0,0.01125,0.0205,0.0734,0.1327
"128",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","saddle_H",0,0.01255,0.02205,0.07725,0.13875
"129",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","Satt_E",0,0.0149,0.0259,0.09185,0.1574
"130",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x4","size","Satt_H",0,0.0046,0.01015,0.0631,0.1282
"131",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","KCCI_E",0,0.00425,0.00765,0.04195,0.08925
"132",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","KCCI_H",0,0.0017,0.00435,0.0354,0.0831
"133",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","KCp_E",0,0.0105,0.0167,0.0525,0.0952
"134",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","KCp_H",0,0.009,0.01405,0.04405,0.08405
"135",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","naive",0,0.0221,0.0335,0.0896,0.14665
"136",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","RCI_E",0,0.0637,0.0683,0.09685,0.13085
"137",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","RCI_H",0,0.00105,0.00225,0.0181,0.04445
"138",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","Rp_E",0,0.02915,0.03525,0.0698,0.102
"139",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","Rp_H",0,0,0,0.00115,0.006
"140",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","saddle_E",0,0.00505,0.0094,0.0452,0.09185
"141",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","saddle_H",0,0.00385,0.00755,0.04195,0.08715
"142",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","Satt_E",0,0.00455,0.008,0.0418,0.08575
"143",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x4","size","Satt_H",0,0.00095,0.00245,0.02665,0.0729
"144",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","KCCI_E",0,0.00085,0.00205,0.01275,0.0341
"145",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","KCCI_H",0,0.00055,0.0013,0.0152,0.04175
"146",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","KCp_E",0,0.00325,0.0046,0.01795,0.03685
"147",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","KCp_H",0,0.00385,0.0056,0.0211,0.04315
"148",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","naive",0,0.01055,0.0163,0.0524,0.0916
"149",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","RCI_E",0,0.0117,0.0138,0.02735,0.0474
"150",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","RCI_H",0,0.00015,0.00045,0.00515,0.0161
"151",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","Rp_E",0,0.00645,0.00895,0.02045,0.0358
"152",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","Rp_H",0,0,0,5e-05,0.00135
"153",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","saddle_E",0,0.00195,0.00395,0.0218,0.05145
"154",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","saddle_H",0,0.0011,0.00245,0.0177,0.04235
"155",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","Satt_E",0,6e-04,0.00185,0.0116,0.0305
"156",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x4","size","Satt_H",0,0.00025,0.00085,0.01075,0.0339
"157",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x4","size","KCCI_E",0,0.00025,0.00055,0.0031,0.009
"158",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x4","size","KCCI_H",0,2e-04,0.00065,0.0065,0.01885
"159",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x4","size","KCp_E",0,0.00085,0.0014,0.00485,0.0104
