"","g","n","B","whichX","alpha_string","power","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"1",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","KCCI_E",0,0.03605,0.0543,0.1432,0.22335
"2",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","KCCI_H",0,0.0187,0.03155,0.107,0.1829
"3",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","KCp_E",0,0.06485,0.0829,0.16875,0.2464
"4",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","KCp_H",0,0.05025,0.06425,0.12905,0.1937
"5",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","naive",0,0.05965,0.08135,0.1739,0.25325
"6",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","RCI_E",0,0.2053,0.21305,0.2547,0.29705
"7",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","RCI_H",0,0.014,0.02485,0.0823,0.1427
"8",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","Rp_E",0,0.11605,0.13245,0.199,0.2525
"9",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","Rp_H",0,0,0,0,0.0018
"10",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","saddle_E",0,0.0233,0.03755,0.11105,0.1821
"11",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","saddle_H",0,0.03025,0.04655,0.12605,0.1986
"12",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","Satt_E",0,0.04915,0.0697,0.16425,0.2452
"13",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC0","x3","size","Satt_H",0,0.0146,0.02835,0.1082,0.18805
"14",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","KCCI_E",0,0.0138,0.025,0.08575,0.1489
"15",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","KCCI_H",0,0.00925,0.01835,0.07465,0.13475
"16",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","KCp_E",0,0.03535,0.0459,0.10395,0.1651
"17",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","KCp_H",0,0.0309,0.0415,0.09095,0.14425
"18",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","naive",0,0.0381,0.0544,0.12645,0.19215
"19",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","RCI_E",0,0.0651,0.0766,0.1253,0.1737
"20",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","RCI_H",0,0.005,0.0098,0.04495,0.08655
"21",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","Rp_E",0,0.0496,0.06185,0.1113,0.15975
"22",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","Rp_H",0,0,0,0,2e-04
"23",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","saddle_E",0,0.01295,0.02265,0.0775,0.13525
"24",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","saddle_H",0,0.01725,0.02835,0.08845,0.14845
"25",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","Satt_E",0,0.0166,0.0283,0.09395,0.1613
"26",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC1","x3","size","Satt_H",0,0.00775,0.01595,0.075,0.1388
"27",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","KCCI_E",0,0.0031,0.0071,0.03685,0.0814
"28",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","KCCI_H",0,0.0017,0.0045,0.036,0.0818
"29",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","KCp_E",0,0.0162,0.02175,0.05605,0.0956
"30",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","KCp_H",0,0.0162,0.0217,0.0522,0.08885
"31",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","naive",0,0.0245,0.0363,0.0966,0.15165
"32",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","RCI_E",0,0.0357,0.0403,0.06945,0.10555
"33",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","RCI_H",0,0.00085,0.0018,0.0142,0.0319
"34",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","Rp_E",0,0.0212,0.02585,0.04825,0.0735
"35",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","Rp_H",0,0,0,0,5e-05
"36",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","saddle_E",0,0.0054,0.01005,0.04665,0.09055
"37",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","saddle_H",0,0.0043,0.00945,0.0443,0.08935
"38",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","Satt_E",0,0.00395,0.00765,0.0379,0.07985
"39",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC2","x3","size","Satt_H",0,0.00095,0.00255,0.0284,0.0709
"40",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","KCCI_E",0,2e-04,0.00045,0.0054,0.01585
"41",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","KCCI_H",0,0.00035,0.00085,0.0107,0.0285
"42",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","KCp_E",0,0.0025,0.0036,0.01165,0.0204
"43",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","KCp_H",0,0.00405,0.0061,0.01765,0.032
"44",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","naive",0,0.00735,0.01265,0.04075,0.0738
"45",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","RCI_E",0,0.00115,0.00195,0.0098,0.0199
"46",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","RCI_H",0,0,0.00025,0.0015,0.0054
"47",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","Rp_E",0,0.00055,0.00095,0.00345,0.00715
"48",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","Rp_H",0,0,0,0,0
"49",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","saddle_E",0,9e-04,0.00205,0.01575,0.03585
"50",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","saddle_H",0,9e-04,0.00145,0.0132,0.02955
"51",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","Satt_E",0,1e-04,0.00035,0.0042,0.0124
"52",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC3","x3","size","Satt_H",0,2e-04,4e-04,0.00725,0.02275
"53",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","KCCI_E",0,2e-04,4e-04,0.00375,0.01075
"54",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","KCCI_H",0,0.00025,0.00085,0.0075,0.0204
"55",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","KCp_E",0,0.00185,0.00275,0.00755,0.0134
"56",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","KCp_H",0,0.00285,0.00435,0.01275,0.02295
"57",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","naive",0,0.00565,0.0088,0.02815,0.0509
"58",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","RCI_E",0,0.00335,0.0043,0.0087,0.0146
"59",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","RCI_H",0,0.00015,3e-04,0.0021,0.00465
"60",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","Rp_E",0,0.00125,0.00185,0.00475,0.00765
"61",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","Rp_H",0,0,0,0,5e-05
"62",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","saddle_E",0,0.00065,0.0013,0.01085,0.02475
"63",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","saddle_H",0,0.00055,0.0014,0.0093,0.02095
"64",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","Satt_E",0,2e-04,4e-04,0.00305,0.0088
"65",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4","x3","size","Satt_H",0,2e-04,5e-04,0.0057,0.0171
"66",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","KCCI_E",0,5e-05,2e-04,0.00195,0.00645
"67",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","KCCI_H",0,2e-04,0.00035,0.00635,0.0195
"68",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","KCp_E",0,0.00125,0.00175,0.00555,0.0101
"69",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","KCp_H",0,0.00245,0.00355,0.01165,0.0223
"70",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","naive",0,0.0048,0.00815,0.02875,0.0538
"71",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","RCI_E",0,7e-04,0.0012,0.00425,0.0095
"72",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","RCI_H",0,0,5e-05,7e-04,0.0026
"73",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","Rp_E",0,0.00025,0.00055,0.0015,0.00285
"74",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","Rp_H",0,0,0,0,0
"75",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","saddle_E",0,0.00055,0.00125,0.0106,0.0254
"76",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","saddle_H",0,3e-04,0.00105,0.00775,0.01955
"77",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","Satt_E",0,0,1e-04,0.0014,0.00435
"78",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC4m","x3","size","Satt_H",0,1e-04,2e-04,0.0042,0.01455
"79",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","KCCI_E",0,0.0032,0.0066,0.03155,0.06585
"80",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","KCCI_H",0,0.00165,0.00395,0.02885,0.0667
"81",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","KCp_E",0,0.0133,0.01795,0.0454,0.07805
"82",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","KCp_H",0,0.0135,0.01765,0.04225,0.0739
"83",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","naive",0,0.0194,0.0295,0.0818,0.12965
"84",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","RCI_E",0,0.0408,0.04415,0.0666,0.09585
"85",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","RCI_H",0,0.00065,0.002,0.01185,0.0265
"86",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","Rp_E",0,0.02005,0.0246,0.0456,0.06725
"87",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","Rp_H",0,0,0,0,1e-04
"88",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","saddle_E",0,0.00415,0.00815,0.03725,0.07565
"89",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","saddle_H",0,0.0035,0.0072,0.0337,0.0714
"90",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","Satt_E",0,0.00425,0.00785,0.0328,0.06715
"91",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"HC5","x3","size","Satt_H",0,0.00115,0.0027,0.02305,0.05735
"92",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","KCCI_E",1,0,0,0,0
"93",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","KCCI_H",1,0,0,0,0
"94",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","KCp_E",1,0,0,0,0
"95",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","KCp_H",1,0,0,0,0
"96",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","naive",0,0.00505,0.0101,0.04955,0.0987
"97",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","RCI_E",1,0,0,0,0
"98",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","RCI_H",1,0,0,0,0
"99",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","Rp_E",1,0,0,0,0
"100",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","Rp_H",1,0,0,0,0
"101",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","saddle_E",1,0,0,0,0
"102",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","saddle_H",1,0,0,0,0
"103",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","Satt_E",1,0,0,0,0
"104",0,20,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221109,"OLS","x3","size","Satt_H",1,0,0,0,0
"105",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","KCCI_E",0,0.026,0.0413,0.11745,0.18755
"106",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","KCCI_H",0,0.01155,0.02205,0.09005,0.1577
"107",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","KCp_E",0,0.0388,0.05445,0.1275,0.1957
"108",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","KCp_H",0,0.02815,0.03805,0.09785,0.15965
"109",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","naive",0,0.04765,0.06525,0.14485,0.2115
"110",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","RCI_E",0,0.18,0.1878,0.22355,0.26345
"111",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","RCI_H",0,0.0073,0.01375,0.0655,0.12255
"112",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","Rp_E",0,0.08725,0.1018,0.15985,0.21185
"113",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","Rp_H",0,0,0,0.00385,0.02325
"114",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","saddle_E",0,0.01785,0.0299,0.09515,0.1568
"115",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","saddle_H",0,0.02005,0.03185,0.1001,0.1663
"116",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","Satt_E",0,0.02905,0.0454,0.12455,0.195
"117",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC0","x3","size","Satt_H",0,0.00725,0.0158,0.08485,0.15585
"118",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","KCCI_E",0,0.01505,0.0274,0.09215,0.15615
"119",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","KCCI_H",0,0.00825,0.0154,0.07325,0.136
"120",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","KCp_E",0,0.02705,0.03865,0.1011,0.1626
"121",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","KCp_H",0,0.02115,0.0296,0.0809,0.1374
"122",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","naive",0,0.0367,0.0523,0.12345,0.1863
"123",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","RCI_E",0,0.11525,0.1218,0.16175,0.2003
"124",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","RCI_H",0,0.0038,0.0084,0.04825,0.09815
"125",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","Rp_E",0,0.0639,0.0759,0.13,0.175
"126",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","Rp_H",0,0,0,0.00215,0.01485
"127",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","saddle_E",0,0.0139,0.0228,0.0787,0.1348
"128",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","saddle_H",0,0.01455,0.02505,0.08355,0.1424
"129",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","Satt_E",0,0.0154,0.0286,0.09555,0.16105
"130",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC1","x3","size","Satt_H",0,0.00515,0.0113,0.06955,0.1335
"131",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","KCCI_E",0,0.0042,0.00825,0.0458,0.09185
"132",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","KCCI_H",0,0.00185,0.00425,0.03865,0.0887
"133",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","KCp_E",0,0.01115,0.01715,0.0565,0.09815
"134",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","KCp_H",0,0.0102,0.0151,0.04865,0.0899
"135",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","naive",0,0.02465,0.0366,0.0953,0.14925
"136",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","RCI_E",0,0.06805,0.0721,0.1033,0.13715
"137",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","RCI_H",0,0.001,0.00205,0.01865,0.048
"138",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","Rp_E",0,0.031,0.0374,0.07235,0.1051
"139",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","Rp_H",0,0,0,0.00105,0.00585
"140",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","saddle_E",0,0.00535,0.0102,0.05025,0.0956
"141",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","saddle_H",0,0.004,0.0084,0.04595,0.09265
"142",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","Satt_E",0,0.00405,0.0085,0.04445,0.0875
"143",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC2","x3","size","Satt_H",0,0.00095,0.0024,0.0287,0.0788
"144",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","KCCI_E",0,7e-04,0.0013,0.01255,0.0359
"145",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","KCCI_H",0,4e-04,0.00135,0.01515,0.0451
"146",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","KCp_E",0,0.0031,0.0051,0.0172,0.03865
"147",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","KCp_H",0,0.00385,0.0061,0.02185,0.047
"148",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","naive",0,0.0113,0.01795,0.05625,0.097
"149",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","RCI_E",0,0.0116,0.01345,0.02845,0.05035
"150",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","RCI_H",0,2e-04,7e-04,0.0053,0.01695
"151",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","Rp_E",0,0.00645,0.00845,0.02175,0.03705
"152",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","Rp_H",0,0,0,0.00025,0.00155
"153",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","saddle_E",0,0.0017,0.0041,0.0235,0.0558
"154",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","saddle_H",0,0.001,0.0021,0.018,0.04585
"155",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","Satt_E",0,0.00065,0.00125,0.0108,0.0322
"156",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC3","x3","size","Satt_H",0,0.00025,9e-04,0.01125,0.03655
"157",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x3","size","KCCI_E",0,0.00025,4e-04,0.003,0.00985
"158",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x3","size","KCCI_H",0,3e-04,8e-04,0.0065,0.0205
"159",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x3","size","KCp_E",0,0.00085,0.00115,0.0048,0.01105
"160",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x3","size","KCp_H",0,0.0014,0.0025,0.00975,0.0212
"161",0,40,"1 1 1 1 0","F F F T F",".005 .010 .050 .100",FALSE,1,20000,485221110,"HC4","x3","size","naive",0,0.0053,0.00795,0.0275,0.0502
