"","n","mdl","xDist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"72",25,3,"unif","naive edgeKC",2000,823594474,"HC2","x1","size","edgeKC",0.011,0.047,0.0925,0
"73",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x0","power","naive",0.0045,0.029,0.0755,0
"74",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x0","power","edgeKC",0.001,0.0165,0.0405,0
"75",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x0","size","naive",0.0045,0.029,0.0755,0
"76",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x0","size","edgeKC",0.001,0.0165,0.0405,0
"77",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x1","power","naive",0.26,0.489,0.6165,0
"78",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x1","power","edgeKC",0.2065,0.4135,0.561,0
"79",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x1","size","naive",0.014,0.0545,0.099,0
"80",25,3,"unif","naive edgeKC",2000,823594474,"HC3","x1","size","edgeKC",0.0075,0.038,0.0765,0
"81",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x0","power","naive",0.01,0.0535,0.1,0
"82",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x0","power","edgeKC",0.006,0.0375,0.077,0
"83",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x0","size","naive",0.01,0.0535,0.1,0
"84",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x0","size","edgeKC",0.006,0.0375,0.077,0
"85",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x1","power","naive",0.474,0.715,0.8095,0
"86",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x1","power","edgeKC",0.415,0.672,0.789,0
"87",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x1","size","naive",0.017,0.067,0.1175,0
"88",40,3,"unif","naive edgeKC",2000,67860435,"HC2","x1","size","edgeKC",0.0135,0.051,0.106,0
"89",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x0","power","naive",0.008,0.0475,0.0915,0
"90",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x0","power","edgeKC",0.005,0.033,0.0665,0
"91",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x0","size","naive",0.008,0.0475,0.0915,0
"92",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x0","size","edgeKC",0.005,0.033,0.0665,0
"93",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x1","power","naive",0.44,0.6885,0.7915,0
"94",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x1","power","edgeKC",0.376,0.6465,0.7735,0
"95",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x1","size","naive",0.015,0.0585,0.11,0
"96",40,3,"unif","naive edgeKC",2000,67860435,"HC3","x1","size","edgeKC",0.0115,0.041,0.0925,0
"97",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x0","power","naive",0.009,0.055,0.1035,0
"98",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x0","power","edgeKC",0.0055,0.0415,0.089,0
"99",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x0","size","naive",0.009,0.055,0.1035,0
"100",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x0","size","edgeKC",0.0055,0.0415,0.089,0
"101",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x1","power","naive",1,1,1,0
"102",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x1","power","edgeKC",1,1,1,0
"103",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x1","size","naive",0.0195,0.0785,0.1385,0
"104",25,1,"norm","naive edgeKC",2000,719550879,"HC2","x1","size","edgeKC",0.01,0.047,0.093,0
"105",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x0","power","naive",0.0075,0.0465,0.092,0
"106",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x0","power","edgeKC",0.004,0.035,0.0735,0
"107",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x0","size","naive",0.0075,0.0465,0.092,0
"108",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x0","size","edgeKC",0.004,0.035,0.0735,0
"109",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x1","power","naive",1,1,1,0
"110",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x1","power","edgeKC",1,1,1,0
"111",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x1","size","naive",0.0135,0.0585,0.1105,0
"112",25,1,"norm","naive edgeKC",2000,719550879,"HC3","x1","size","edgeKC",0.009,0.0335,0.0725,0
"113",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x0","power","naive",0.0095,0.0485,0.106,0
"114",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x0","power","edgeKC",0.007,0.04,0.096,0
"115",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x0","size","naive",0.0095,0.0485,0.106,0
"116",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x0","size","edgeKC",0.007,0.04,0.096,0
"117",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x1","power","naive",1,1,1,0
"118",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x1","power","edgeKC",1,1,1,0
"119",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x1","size","naive",0.0155,0.0595,0.106,0
"120",40,1,"norm","naive edgeKC",2000,50322089,"HC2","x1","size","edgeKC",0.0075,0.044,0.089,0
"121",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x0","power","naive",0.0085,0.042,0.098,0
"122",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x0","power","edgeKC",0.0065,0.0365,0.09,0
"123",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x0","size","naive",0.0085,0.042,0.098,0
"124",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x0","size","edgeKC",0.0065,0.0365,0.09,0
"125",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x1","power","naive",1,1,1,0
"126",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x1","power","edgeKC",1,1,1,0
"127",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x1","size","naive",0.0105,0.053,0.099,0
"128",40,1,"norm","naive edgeKC",2000,50322089,"HC3","x1","size","edgeKC",0.006,0.035,0.0745,0
"129",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x0","power","naive",0.02,0.058,0.1045,0
"130",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x0","power","edgeKC",0.0105,0.047,0.089,0
"131",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x0","size","naive",0.02,0.058,0.1045,0
"132",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x0","size","edgeKC",0.0105,0.047,0.089,0
"133",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x1","power","naive",0.935,0.9745,0.9865,0
"134",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x1","power","edgeKC",0.9055,0.9625,0.9785,0
"135",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x1","size","naive",0.026,0.083,0.1405,0
"136",25,2,"norm","naive edgeKC",2000,955140753,"HC2","x1","size","edgeKC",0.0145,0.047,0.0935,0
"137",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x0","power","naive",0.0115,0.048,0.092,0
"138",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x0","power","edgeKC",0.0085,0.0395,0.075,0
"139",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x0","size","naive",0.0115,0.048,0.092,0
"140",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x0","size","edgeKC",0.0085,0.0395,0.075,0
"141",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x1","power","naive",0.907,0.9655,0.98,0
"142",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x1","power","edgeKC",0.854,0.945,0.969,0
"143",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x1","size","naive",0.0175,0.06,0.1135,0
"144",25,2,"norm","naive edgeKC",2000,955140753,"HC3","x1","size","edgeKC",0.0105,0.0355,0.0725,0
"145",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x0","power","naive",0.0135,0.0505,0.095,0
"146",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x0","power","edgeKC",0.01,0.044,0.085,0
"147",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x0","size","naive",0.0135,0.0505,0.095,0
"148",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x0","size","edgeKC",0.01,0.044,0.085,0
"149",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x1","power","naive",0.9845,0.994,0.9975,0
"150",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x1","power","edgeKC",0.9755,0.991,0.997,0
"151",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x1","size","naive",0.0175,0.06,0.1305,0
"152",40,2,"norm","naive edgeKC",2000,644901033,"HC2","x1","size","edgeKC",0.006,0.0415,0.0975,0
"153",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x0","power","naive",0.0115,0.0455,0.0845,0
"154",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x0","power","edgeKC",0.007,0.0385,0.077,0
"155",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x0","size","naive",0.0115,0.0455,0.0845,0
"156",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x0","size","edgeKC",0.007,0.0385,0.077,0
"157",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x1","power","naive",0.977,0.993,0.997,0
"158",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x1","power","edgeKC",0.9635,0.988,0.9935,0
"159",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x1","size","naive",0.0105,0.05,0.105,0
"160",40,2,"norm","naive edgeKC",2000,644901033,"HC3","x1","size","edgeKC",0.003,0.033,0.0775,0
"161",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x0","power","naive",0.0065,0.0475,0.0985,0
"162",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x0","power","edgeKC",0.004,0.0385,0.0825,0
"163",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x0","size","naive",0.0065,0.0475,0.0985,0
"164",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x0","size","edgeKC",0.004,0.0385,0.0825,0
"165",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x1","power","naive",0.6625,0.836,0.8935,0
"166",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x1","power","edgeKC",0.582,0.768,0.8565,0
"167",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x1","size","naive",0.0345,0.0915,0.165,0
"168",25,3,"norm","naive edgeKC",2000,925706307,"HC2","x1","size","edgeKC",0.0195,0.057,0.108,0
"169",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x0","power","naive",0.004,0.0385,0.075,0
"170",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x0","power","edgeKC",0.003,0.025,0.062,0
"171",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x0","size","naive",0.004,0.0385,0.075,0
"172",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x0","size","edgeKC",0.003,0.025,0.062,0
"173",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x1","power","naive",0.5975,0.785,0.867,0
"174",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x1","power","edgeKC",0.5145,0.7,0.813,0
"175",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x1","size","naive",0.022,0.0665,0.1225,0
"176",25,3,"norm","naive edgeKC",2000,925706307,"HC3","x1","size","edgeKC",0.0135,0.043,0.085,0
"177",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x0","power","naive",0.0095,0.0425,0.1015,0
"178",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x0","power","edgeKC",0.006,0.0345,0.091,0
"179",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x0","size","naive",0.0095,0.0425,0.1015,0
"180",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x0","size","edgeKC",0.006,0.0345,0.091,0
"181",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x1","power","naive",0.8335,0.9355,0.9655,0
"182",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x1","power","edgeKC",0.7845,0.913,0.954,0
"183",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x1","size","naive",0.023,0.076,0.14,0
"184",40,3,"norm","naive edgeKC",2000,757358473,"HC2","x1","size","edgeKC",0.014,0.0545,0.1075,0
"185",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x0","power","naive",0.006,0.035,0.087,0
"186",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x0","power","edgeKC",0.0035,0.0285,0.073,0
"187",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x0","size","naive",0.006,0.035,0.087,0
"188",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x0","size","edgeKC",0.0035,0.0285,0.073,0
"189",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x1","power","naive",0.8,0.9185,0.9555,0
"190",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x1","power","edgeKC",0.731,0.889,0.9405,0
"191",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x1","size","naive",0.017,0.061,0.1135,0
"192",40,3,"norm","naive edgeKC",2000,757358473,"HC3","x1","size","edgeKC",0.011,0.0445,0.0905,0
"193",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x0","power","naive",0.013,0.06,0.111,0
"194",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x0","power","edgeKC",0.0085,0.049,0.097,0
"195",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x0","size","naive",0.013,0.06,0.111,0
"196",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x0","size","edgeKC",0.0085,0.049,0.097,0
"197",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x1","power","naive",1,1,1,0
"198",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x1","power","edgeKC",1,1,1,0
"199",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x1","size","naive",0.0285,0.077,0.1265,0
"200",25,1,"lap","naive edgeKC",2000,928098498,"HC2","x1","size","edgeKC",0.01,0.034,0.0665,0
"201",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x0","power","naive",0.009,0.0545,0.099,0
"202",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x0","power","edgeKC",0.007,0.0395,0.0835,0
"203",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x0","size","naive",0.009,0.0545,0.099,0
"204",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x0","size","edgeKC",0.007,0.0395,0.0835,0
"205",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x1","power","naive",1,1,1,0
"206",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x1","power","edgeKC",1,1,1,0
"207",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x1","size","naive",0.017,0.056,0.0985,0
"208",25,1,"lap","naive edgeKC",2000,928098498,"HC3","x1","size","edgeKC",0.006,0.0285,0.0485,0
"209",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x0","power","naive",0.01,0.053,0.1015,0
"210",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x0","power","edgeKC",0.008,0.046,0.091,0
"211",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x0","size","naive",0.01,0.053,0.1015,0
"212",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x0","size","edgeKC",0.008,0.046,0.091,0
"213",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x1","power","naive",1,1,1,0
"214",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x1","power","edgeKC",1,1,1,0
"215",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x1","size","naive",0.018,0.0575,0.104,0
"216",40,1,"lap","naive edgeKC",2000,1022515062,"HC2","x1","size","edgeKC",0.007,0.0335,0.064,0
"217",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x0","power","naive",0.0085,0.0475,0.091,0
"218",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x0","power","edgeKC",0.0065,0.038,0.0805,0
"219",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x0","size","naive",0.0085,0.0475,0.091,0
"220",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x0","size","edgeKC",0.0065,0.038,0.0805,0
"221",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x1","power","naive",1,1,1,0
"222",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x1","power","edgeKC",1,1,1,0
"223",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x1","size","naive",0.0115,0.0465,0.081,0
"224",40,1,"lap","naive edgeKC",2000,1022515062,"HC3","x1","size","edgeKC",0.005,0.028,0.0545,0
"225",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x0","power","naive",0.0095,0.0465,0.096,0
"226",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x0","power","edgeKC",0.0075,0.034,0.0785,0
"227",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x0","size","naive",0.0095,0.0465,0.096,0
"228",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x0","size","edgeKC",0.0075,0.034,0.0785,0
"229",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x1","power","naive",0.8555,0.9225,0.9425,0
"230",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x1","power","edgeKC",0.7895,0.874,0.909,0
"231",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x1","size","naive",0.027,0.086,0.151,0
"232",25,2,"lap","naive edgeKC",2000,875894237,"HC2","x1","size","edgeKC",0.012,0.04,0.078,0
"233",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x0","power","naive",0.007,0.034,0.079,0
"234",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x0","power","edgeKC",0.0035,0.0275,0.063,0
"235",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x0","size","naive",0.007,0.034,0.079,0
"236",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x0","size","edgeKC",0.0035,0.0275,0.063,0
"237",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x1","power","naive",0.7925,0.8825,0.9185,0
"238",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x1","power","edgeKC",0.734,0.8215,0.8655,0
"239",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x1","size","naive",0.0145,0.05,0.0975,0
"240",25,2,"lap","naive edgeKC",2000,875894237,"HC3","x1","size","edgeKC",0.007,0.023,0.0475,0
"241",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x0","power","naive",0.013,0.055,0.102,0
"242",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x0","power","edgeKC",0.0115,0.049,0.0935,0
"243",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x0","size","naive",0.013,0.055,0.102,0
"244",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x0","size","edgeKC",0.0115,0.049,0.0935,0
"245",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x1","power","naive",0.894,0.9375,0.951,0
"246",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x1","power","edgeKC",0.8625,0.9115,0.931,0
"247",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x1","size","naive",0.017,0.0665,0.1315,0
"248",40,2,"lap","naive edgeKC",2000,615618759,"HC2","x1","size","edgeKC",0.006,0.0355,0.08,0
"249",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x0","power","naive",0.0105,0.048,0.092,0
"250",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x0","power","edgeKC",0.0075,0.041,0.084,0
"251",40,2,"lap","naive edgeKC",2000,615618759,"HC3","x0","size","naive",0.0105,0.048,0.092,0
