"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"2450",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x3","power","saddle_V1",0.055,0.195,0.291,0
"2451",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x3","power","saddle_V2",0.048,0.17,0.25,0
"2452",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x3","size","naive",0.004,0.021,0.046,0
"2453",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x3","size","saddle_V1",0.001,0.008,0.022,0
"2454",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x3","size","saddle_V2",0,0.006,0.018,0
"2455",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","power","naive",0.009,0.025,0.065,0
"2456",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","power","saddle_V1",0.006,0.021,0.054,0
"2457",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","power","saddle_V2",0.004,0.016,0.039,0
"2458",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","size","naive",0.009,0.025,0.065,0
"2459",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","size","saddle_V1",0.006,0.021,0.054,0
"2460",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4","x4","size","saddle_V2",0.004,0.016,0.039,0
"2461",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","power","naive",0.006,0.043,0.091,0
"2462",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","power","saddle_V1",0.005,0.032,0.081,0
"2463",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","power","saddle_V2",0.003,0.022,0.056,0
"2464",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","size","naive",0.007,0.029,0.071,0
"2465",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","size","saddle_V1",0.003,0.021,0.055,0
"2466",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x0","size","saddle_V2",0.002,0.017,0.041,0
"2467",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","power","naive",0.009,0.042,0.09,0
"2468",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","power","saddle_V1",0.006,0.033,0.073,0
"2469",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","power","saddle_V2",0.002,0.023,0.054,0
"2470",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","size","naive",0.005,0.03,0.073,0
"2471",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","size","saddle_V1",0.002,0.024,0.062,0
"2472",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x1","size","saddle_V2",0.001,0.015,0.045,0
"2473",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","power","naive",0.11,0.257,0.377,0
"2474",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","power","saddle_V1",0.074,0.229,0.35,0
"2475",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","power","saddle_V2",0.047,0.176,0.286,0
"2476",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","size","naive",0.008,0.05,0.093,0
"2477",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","size","saddle_V1",0.005,0.034,0.085,0
"2478",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x2","size","saddle_V2",0.001,0.024,0.062,0
"2479",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","power","naive",0.174,0.351,0.475,0
"2480",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","power","saddle_V1",0.072,0.232,0.362,0
"2481",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","power","saddle_V2",0.06,0.192,0.311,0
"2482",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","size","naive",0.005,0.02,0.052,0
"2483",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","size","saddle_V1",0.001,0.01,0.029,0
"2484",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x3","size","saddle_V2",0,0.007,0.024,0
"2485",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","power","naive",0.006,0.023,0.051,0
"2486",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","power","saddle_V1",0.004,0.017,0.045,0
"2487",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","power","saddle_V2",0.002,0.013,0.034,0
"2488",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","size","naive",0.006,0.023,0.051,0
"2489",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","size","saddle_V1",0.004,0.017,0.045,0
"2490",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC4m","x4","size","saddle_V2",0.002,0.013,0.034,0
"2491",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","power","naive",0.015,0.065,0.124,0
"2492",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","power","saddle_V1",0.008,0.052,0.111,0
"2493",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","power","saddle_V2",0.005,0.032,0.08,0
"2494",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","size","naive",0.014,0.049,0.103,0
"2495",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","size","saddle_V1",0.007,0.04,0.088,0
"2496",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x0","size","saddle_V2",0.004,0.024,0.067,0
"2497",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","power","naive",0.014,0.061,0.121,0
"2498",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","power","saddle_V1",0.01,0.053,0.105,0
"2499",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","power","saddle_V2",0.007,0.036,0.081,0
"2500",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","size","naive",0.011,0.055,0.098,0
"2501",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","size","saddle_V1",0.007,0.042,0.089,0
"2502",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x1","size","saddle_V2",0.001,0.023,0.067,0
"2503",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","power","naive",0.165,0.329,0.442,0
"2504",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","power","saddle_V1",0.13,0.29,0.415,0
"2505",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","power","saddle_V2",0.068,0.228,0.358,0
"2506",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","size","naive",0.018,0.075,0.125,0
"2507",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","size","saddle_V1",0.008,0.062,0.104,0
"2508",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x2","size","saddle_V2",0.004,0.039,0.093,0
"2509",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","power","naive",0.242,0.43,0.563,0
"2510",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","power","saddle_V1",0.132,0.318,0.449,0
"2511",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","power","saddle_V2",0.099,0.273,0.395,0
"2512",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","size","naive",0.009,0.038,0.083,0
"2513",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","size","saddle_V1",0.004,0.02,0.048,0
"2514",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x3","size","saddle_V2",0.003,0.012,0.04,0
"2515",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","power","naive",0.009,0.037,0.084,0
"2516",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","power","saddle_V1",0.009,0.027,0.076,0
"2517",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","power","saddle_V2",0.004,0.02,0.051,0
"2518",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","size","naive",0.009,0.037,0.084,0
"2519",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","size","saddle_V1",0.009,0.027,0.076,0
"2520",50,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,1055787413,"HC5","x4","size","saddle_V2",0.004,0.02,0.051,0
"2521",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","power","naive",0.019,0.088,0.155,0
"2522",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","power","saddle_V1",0.019,0.082,0.146,0
"2523",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","power","saddle_V2",0.009,0.058,0.123,0
"2524",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","size","naive",0.013,0.057,0.12,0
"2525",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","size","saddle_V1",0.013,0.052,0.117,0
"2526",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x0","size","saddle_V2",0.01,0.041,0.087,0
"2527",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","power","naive",0.03,0.114,0.167,0
"2528",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","power","saddle_V1",0.027,0.111,0.162,0
"2529",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","power","saddle_V2",0.017,0.084,0.144,0
"2530",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","size","naive",0.015,0.054,0.115,0
"2531",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","size","saddle_V1",0.011,0.051,0.11,0
"2532",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x1","size","saddle_V2",0.004,0.042,0.088,0
"2533",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","power","naive",0.348,0.571,0.678,0
"2534",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","power","saddle_V1",0.314,0.551,0.669,0
"2535",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","power","saddle_V2",0.231,0.491,0.624,0
"2536",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","size","naive",0.02,0.071,0.137,0
"2537",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","size","saddle_V1",0.014,0.062,0.129,0
"2538",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x2","size","saddle_V2",0.007,0.047,0.097,0
"2539",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","power","naive",0.557,0.74,0.818,0
"2540",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","power","saddle_V1",0.488,0.71,0.795,0
"2541",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","power","saddle_V2",0.403,0.653,0.762,0
"2542",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","size","naive",0.006,0.053,0.12,0
"2543",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","size","saddle_V1",0.004,0.036,0.102,0
"2544",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x3","size","saddle_V2",0.002,0.028,0.079,0
"2545",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","power","naive",0.013,0.061,0.125,0
"2546",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","power","saddle_V1",0.008,0.054,0.122,0
"2547",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","power","saddle_V2",0.005,0.034,0.099,0
"2548",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","size","naive",0.013,0.061,0.125,0
"2549",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","size","saddle_V1",0.008,0.054,0.122,0
"2550",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC0","x4","size","saddle_V2",0.005,0.034,0.099,0
"2551",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","power","naive",0.019,0.081,0.143,0
"2552",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","power","saddle_V1",0.014,0.078,0.137,0
"2553",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","power","saddle_V2",0.008,0.054,0.117,0
"2554",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","size","naive",0.012,0.051,0.11,0
"2555",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","size","saddle_V1",0.011,0.049,0.102,0
"2556",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x0","size","saddle_V2",0.011,0.039,0.081,0
"2557",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","power","naive",0.027,0.108,0.159,0
"2558",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","power","saddle_V1",0.022,0.098,0.154,0
"2559",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","power","saddle_V2",0.017,0.075,0.139,0
"2560",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","size","naive",0.012,0.052,0.108,0
"2561",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","size","saddle_V1",0.009,0.048,0.101,0
"2562",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x1","size","saddle_V2",0.004,0.039,0.083,0
"2563",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","power","naive",0.328,0.55,0.666,0
"2564",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","power","saddle_V1",0.292,0.531,0.657,0
"2565",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","power","saddle_V2",0.213,0.471,0.615,0
"2566",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","size","naive",0.015,0.061,0.124,0
"2567",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","size","saddle_V1",0.011,0.056,0.113,0
"2568",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x2","size","saddle_V2",0.003,0.046,0.087,0
"2569",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","power","naive",0.535,0.723,0.807,0
"2570",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","power","saddle_V1",0.469,0.698,0.787,0
"2571",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","power","saddle_V2",0.382,0.635,0.755,0
"2572",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","size","naive",0.005,0.05,0.11,0
"2573",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","size","saddle_V1",0.002,0.031,0.09,0
"2574",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x3","size","saddle_V2",0.001,0.018,0.069,0
"2575",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","power","naive",0.008,0.054,0.12,0
"2576",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","power","saddle_V1",0.006,0.046,0.115,0
"2577",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","power","saddle_V2",0.004,0.032,0.092,0
"2578",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","size","naive",0.008,0.054,0.12,0
"2579",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","size","saddle_V1",0.006,0.046,0.115,0
"2580",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC1","x4","size","saddle_V2",0.004,0.032,0.092,0
"2581",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","power","naive",0.018,0.078,0.139,0
"2582",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","power","saddle_V1",0.014,0.072,0.135,0
"2583",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","power","saddle_V2",0.009,0.053,0.114,0
"2584",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","size","naive",0.012,0.05,0.109,0
"2585",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","size","saddle_V1",0.01,0.045,0.097,0
"2586",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x0","size","saddle_V2",0.007,0.035,0.075,0
"2587",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","power","naive",0.026,0.102,0.159,0
"2588",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","power","saddle_V1",0.02,0.095,0.151,0
"2589",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","power","saddle_V2",0.013,0.069,0.132,0
"2590",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","size","naive",0.012,0.049,0.103,0
"2591",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","size","saddle_V1",0.005,0.045,0.093,0
"2592",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x1","size","saddle_V2",0.003,0.035,0.075,0
"2593",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","power","naive",0.322,0.543,0.66,0
"2594",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","power","saddle_V1",0.281,0.526,0.651,0
"2595",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","power","saddle_V2",0.202,0.459,0.603,0
"2596",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","size","naive",0.013,0.059,0.117,0
"2597",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","size","saddle_V1",0.011,0.056,0.108,0
"2598",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x2","size","saddle_V2",0.004,0.046,0.084,0
"2599",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","power","naive",0.509,0.711,0.789,0
"2600",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","power","saddle_V1",0.422,0.67,0.766,0
"2601",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","power","saddle_V2",0.336,0.601,0.723,0
"2602",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","size","naive",0.003,0.041,0.094,0
"2603",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","size","saddle_V1",0.002,0.023,0.072,0
"2604",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x3","size","saddle_V2",0.001,0.016,0.06,0
"2605",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","power","naive",0.006,0.051,0.119,0
"2606",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","power","saddle_V1",0.006,0.042,0.113,0
"2607",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","power","saddle_V2",0.002,0.029,0.086,0
"2608",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","size","naive",0.006,0.051,0.119,0
"2609",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","size","saddle_V1",0.006,0.042,0.113,0
"2610",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC2","x4","size","saddle_V2",0.002,0.029,0.086,0
"2611",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","power","naive",0.013,0.07,0.128,0
"2612",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","power","saddle_V1",0.01,0.058,0.118,0
"2613",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","power","saddle_V2",0.007,0.039,0.1,0
"2614",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","size","naive",0.009,0.041,0.088,0
"2615",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","size","saddle_V1",0.009,0.038,0.082,0
"2616",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x0","size","saddle_V2",0.005,0.029,0.067,0
"2617",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","power","naive",0.019,0.089,0.145,0
"2618",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","power","saddle_V1",0.016,0.082,0.136,0
"2619",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","power","saddle_V2",0.006,0.053,0.118,0
"2620",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","size","naive",0.005,0.042,0.089,0
"2621",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","size","saddle_V1",0.004,0.037,0.076,0
"2622",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x1","size","saddle_V2",0.001,0.029,0.06,0
"2623",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","power","naive",0.284,0.52,0.639,0
"2624",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","power","saddle_V1",0.261,0.5,0.627,0
"2625",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","power","saddle_V2",0.183,0.433,0.58,0
"2626",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","size","naive",0.009,0.052,0.104,0
"2627",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","size","saddle_V1",0.006,0.046,0.09,0
"2628",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x2","size","saddle_V2",0,0.034,0.078,0
"2629",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","power","naive",0.454,0.665,0.762,0
"2630",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","power","saddle_V1",0.351,0.609,0.721,0
"2631",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","power","saddle_V2",0.275,0.534,0.67,0
"2632",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","size","naive",0.002,0.022,0.07,0
"2633",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","size","saddle_V1",0.001,0.013,0.055,0
"2634",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x3","size","saddle_V2",0.001,0.01,0.037,0
"2635",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x4","power","naive",0.006,0.042,0.103,0
"2636",100,"1 1 1 1 0 0","T T T T T F","E6","En","naive saddle",1000,412317390,"HC3","x4","power","saddle_V1",0.004,0.035,0.096,0
