"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"2167",25,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,843961871,"HC5","x4","power","Satt",0.0085,0.0455,0.103,0
"2168",25,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,843961871,"HC5","x4","size","Satt",0.0085,0.0455,0.103,0
"2169",25,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,843961871,"HC5","xD","power","Satt",0.039,0.1285,0.2,0
"2170",25,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,843961871,"HC5","xD","size","Satt",0.0205,0.078,0.132,0
"2171",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x0","power","Satt",0.021,0.0795,0.152,0
"2172",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x0","size","Satt",0.011,0.0645,0.119,0
"2173",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x1","power","Satt",0.0205,0.0875,0.163,0
"2174",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x1","size","Satt",0.0135,0.068,0.124,0
"2175",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x3","power","Satt",0.2955,0.5225,0.624,0
"2176",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x3","size","Satt",0.014,0.072,0.135,0
"2177",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x4","power","Satt",0.008,0.054,0.116,0
"2178",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","x4","size","Satt",0.008,0.054,0.116,0
"2179",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","xD","power","Satt",0.058,0.1665,0.256,0
"2180",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC0","xD","size","Satt",0.0205,0.0745,0.1345,0
"2181",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x0","power","Satt",0.016,0.0665,0.13,0
"2182",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x0","size","Satt",0.009,0.0575,0.1015,0
"2183",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x1","power","Satt",0.015,0.0725,0.141,0
"2184",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x1","size","Satt",0.0115,0.053,0.104,0
"2185",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x3","power","Satt",0.2665,0.4995,0.6065,0
"2186",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x3","size","Satt",0.009,0.0605,0.1175,0
"2187",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x4","power","Satt",0.0055,0.0455,0.1015,0
"2188",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","x4","size","Satt",0.0055,0.0455,0.1015,0
"2189",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","xD","power","Satt",0.0495,0.1525,0.231,0
"2190",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC1","xD","size","Satt",0.015,0.0645,0.118,0
"2191",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x0","power","Satt",0.0135,0.06,0.1235,0
"2192",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x0","size","Satt",0.007,0.048,0.0945,0
"2193",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x1","power","Satt",0.013,0.0615,0.1265,0
"2194",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x1","size","Satt",0.0075,0.0475,0.095,0
"2195",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x3","power","Satt",0.1975,0.435,0.5555,0
"2196",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x3","size","Satt",0.0065,0.0405,0.095,0
"2197",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x4","power","Satt",0.0055,0.0435,0.096,0
"2198",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","x4","size","Satt",0.0055,0.0435,0.096,0
"2199",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","xD","power","Satt",0.0465,0.148,0.2245,0
"2200",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC2","xD","size","Satt",0.0135,0.061,0.112,0
"2201",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x0","power","Satt",0.006,0.0445,0.0915,0
"2202",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x0","size","Satt",0.004,0.0305,0.076,0
"2203",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x1","power","Satt",0.0075,0.041,0.093,0
"2204",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x1","size","Satt",0.004,0.027,0.0715,0
"2205",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x3","power","Satt",0.1,0.2955,0.4295,0
"2206",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x3","size","Satt",5e-04,0.0195,0.0505,0
"2207",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x4","power","Satt",0.0025,0.031,0.0705,0
"2208",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","x4","size","Satt",0.0025,0.031,0.0705,0
"2209",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","xD","power","Satt",0.038,0.1175,0.195,0
"2210",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC3","xD","size","Satt",0.0095,0.045,0.087,0
"2211",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x0","power","Satt",0.0065,0.0395,0.0785,0
"2212",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x0","size","Satt",0.0045,0.0285,0.0625,0
"2213",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x1","power","Satt",0.0065,0.03,0.0695,0
"2214",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x1","size","Satt",0.004,0.023,0.0515,0
"2215",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x3","power","Satt",0.052,0.163,0.2555,0
"2216",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x3","size","Satt",0,0.008,0.0265,0
"2217",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x4","power","Satt",0.0025,0.0305,0.078,0
"2218",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","x4","size","Satt",0.0025,0.0305,0.078,0
"2219",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","xD","power","Satt",0.0355,0.1165,0.193,0
"2220",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4","xD","size","Satt",0.0075,0.047,0.0915,0
"2221",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x0","power","Satt",0.0055,0.038,0.077,0
"2222",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x0","size","Satt",0.0035,0.0275,0.0665,0
"2223",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x1","power","Satt",0.0065,0.0335,0.0795,0
"2224",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x1","size","Satt",0.003,0.0225,0.059,0
"2225",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x3","power","Satt",0.0675,0.2345,0.3635,0
"2226",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x3","size","Satt",0,0.014,0.036,0
"2227",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x4","power","Satt",0.0025,0.0255,0.067,0
"2228",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","x4","size","Satt",0.0025,0.0255,0.067,0
"2229",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","xD","power","Satt",0.0335,0.1135,0.1885,0
"2230",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC4m","xD","size","Satt",0.0075,0.043,0.0825,0
"2231",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x0","power","Satt",0.014,0.0605,0.1195,0
"2232",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x0","size","Satt",0.008,0.0495,0.093,0
"2233",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x1","power","Satt",0.0105,0.056,0.1215,0
"2234",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x1","size","Satt",0.0075,0.0455,0.091,0
"2235",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x3","power","Satt",0.135,0.341,0.464,0
"2236",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x3","size","Satt",0.002,0.025,0.071,0
"2237",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x4","power","Satt",0.005,0.0465,0.098,0
"2238",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","x4","size","Satt",0.005,0.0465,0.098,0
"2239",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","xD","power","Satt",0.049,0.1495,0.228,0
"2240",50,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,568816650,"HC5","xD","size","Satt",0.015,0.0645,0.1155,0
"2241",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x0","power","Satt",0.021,0.086,0.164,0
"2242",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x0","size","Satt",0.011,0.062,0.1135,0
"2243",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x1","power","Satt",0.0375,0.116,0.1955,0
"2244",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x1","size","Satt",0.0105,0.059,0.116,0
"2245",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x3","power","Satt",0.515,0.733,0.8225,0
"2246",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x3","size","Satt",0.009,0.053,0.107,0
"2247",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x4","power","Satt",0.0075,0.0545,0.106,0
"2248",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","x4","size","Satt",0.0075,0.0545,0.106,0
"2249",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","xD","power","Satt",0.086,0.223,0.3285,0
"2250",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC0","xD","size","Satt",0.017,0.068,0.119,0
"2251",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x0","power","Satt",0.018,0.0805,0.152,0
"2252",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x0","size","Satt",0.0095,0.054,0.105,0
"2253",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x1","power","Satt",0.0295,0.106,0.185,0
"2254",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x1","size","Satt",0.008,0.054,0.108,0
"2255",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x3","power","Satt",0.496,0.725,0.817,0
"2256",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x3","size","Satt",0.007,0.0505,0.0995,0
"2257",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x4","power","Satt",0.006,0.049,0.102,0
"2258",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","x4","size","Satt",0.006,0.049,0.102,0
"2259",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","xD","power","Satt",0.0775,0.206,0.3195,0
"2260",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC1","xD","size","Satt",0.015,0.061,0.113,0
"2261",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x0","power","Satt",0.0165,0.077,0.1475,0
"2262",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x0","size","Satt",0.0085,0.0525,0.0995,0
"2263",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x1","power","Satt",0.0265,0.104,0.178,0
"2264",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x1","size","Satt",0.0055,0.049,0.1035,0
"2265",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x3","power","Satt",0.456,0.7015,0.7985,0
"2266",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x3","size","Satt",0.006,0.0435,0.09,0
"2267",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x4","power","Satt",0.006,0.0475,0.1,0
"2268",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","x4","size","Satt",0.006,0.0475,0.1,0
"2269",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","xD","power","Satt",0.076,0.201,0.316,0
"2270",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC2","xD","size","Satt",0.0145,0.058,0.111,0
"2271",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x0","power","Satt",0.012,0.066,0.132,0
"2272",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x0","size","Satt",0.0055,0.039,0.0875,0
"2273",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x1","power","Satt",0.0195,0.09,0.1575,0
"2274",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x1","size","Satt",0.0025,0.038,0.089,0
"2275",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x3","power","Satt",0.3665,0.6355,0.7525,0
"2276",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x3","size","Satt",0.0035,0.0315,0.065,0
"2277",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x4","power","Satt",0.0045,0.043,0.089,0
"2278",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","x4","size","Satt",0.0045,0.043,0.089,0
"2279",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","xD","power","Satt",0.069,0.184,0.2945,0
"2280",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC3","xD","size","Satt",0.013,0.05,0.1,0
"2281",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x0","power","Satt",0.0105,0.0615,0.1245,0
"2282",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x0","size","Satt",0.005,0.0365,0.08,0
"2283",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x1","power","Satt",0.014,0.0745,0.1435,0
"2284",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x1","size","Satt",0.002,0.0315,0.0725,0
"2285",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x3","power","Satt",0.2435,0.4625,0.6,0
"2286",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x3","size","Satt",0.001,0.0185,0.0465,0
"2287",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x4","power","Satt",0.005,0.0445,0.092,0
"2288",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","x4","size","Satt",0.005,0.0445,0.092,0
"2289",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","xD","power","Satt",0.0675,0.185,0.297,0
"2290",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4","xD","size","Satt",0.014,0.0495,0.101,0
"2291",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x0","power","Satt",0.011,0.063,0.127,0
"2292",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x0","size","Satt",0.004,0.038,0.086,0
"2293",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x1","power","Satt",0.0155,0.0865,0.152,0
"2294",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x1","size","Satt",0.002,0.035,0.0825,0
"2295",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x3","power","Satt",0.319,0.594,0.7165,0
"2296",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x3","size","Satt",0.0025,0.0255,0.06,0
"2297",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x4","power","Satt",0.0045,0.041,0.0885,0
"2298",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","x4","size","Satt",0.0045,0.041,0.0885,0
"2299",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","xD","power","Satt",0.067,0.1805,0.286,0
"2300",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC4m","xD","size","Satt",0.013,0.048,0.0995,0
"2301",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x0","power","Satt",0.016,0.073,0.143,0
"2302",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x0","size","Satt",0.007,0.049,0.1,0
"2303",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x1","power","Satt",0.023,0.098,0.1705,0
"2304",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x1","size","Satt",0.0045,0.045,0.096,0
"2305",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x3","power","Satt",0.3595,0.615,0.723,0
"2306",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x3","size","Satt",0.004,0.033,0.0725,0
"2307",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x4","power","Satt",0.0065,0.0475,0.101,0
"2308",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","x4","size","Satt",0.0065,0.0475,0.101,0
"2309",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","xD","power","Satt",0.076,0.2,0.316,0
"2310",100,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,329748138,"HC5","xD","size","Satt",0.0155,0.0595,0.1095,0
"2311",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x0","power","Satt",0.04,0.143,0.231,0
"2312",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x0","size","Satt",0.011,0.0435,0.1005,0
"2313",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x1","power","Satt",0.0525,0.1715,0.262,0
"2314",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x1","size","Satt",0.0105,0.0455,0.098,0
"2315",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x3","power","Satt",0.898,0.969,0.985,0
"2316",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x3","size","Satt",0.0085,0.0475,0.111,0
"2317",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x4","power","Satt",0.0125,0.057,0.1175,0
"2318",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","x4","size","Satt",0.0125,0.057,0.1175,0
"2319",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","xD","power","Satt",0.246,0.46,0.591,0
"2320",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC0","xD","size","Satt",0.0135,0.052,0.101,0
"2321",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x0","power","Satt",0.035,0.14,0.2255,0
"2322",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x0","size","Satt",0.0105,0.042,0.0975,0
"2323",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x1","power","Satt",0.0495,0.165,0.259,0
"2324",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x1","size","Satt",0.0095,0.043,0.094,0
"2325",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x3","power","Satt",0.8965,0.967,0.9845,0
"2326",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x3","size","Satt",0.0075,0.0465,0.1055,0
"2327",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x4","power","Satt",0.012,0.052,0.1145,0
"2328",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","x4","size","Satt",0.012,0.052,0.1145,0
"2329",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","xD","power","Satt",0.2395,0.455,0.582,0
"2330",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC1","xD","size","Satt",0.013,0.0505,0.099,0
"2331",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x0","power","Satt",0.0335,0.137,0.2245,0
"2332",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x0","size","Satt",0.01,0.0415,0.0965,0
"2333",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x1","power","Satt",0.047,0.1645,0.2565,0
"2334",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x1","size","Satt",0.009,0.0425,0.0905,0
"2335",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x3","power","Satt",0.8875,0.9625,0.984,0
"2336",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x3","size","Satt",0.0065,0.043,0.0995,0
"2337",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x4","power","Satt",0.012,0.0515,0.1125,0
"2338",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","x4","size","Satt",0.012,0.0515,0.1125,0
"2339",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","xD","power","Satt",0.239,0.453,0.58,0
"2340",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC2","xD","size","Satt",0.013,0.0505,0.0965,0
"2341",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x0","power","Satt",0.0315,0.127,0.2175,0
"2342",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x0","size","Satt",0.0095,0.0385,0.089,0
"2343",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x1","power","Satt",0.042,0.159,0.248,0
"2344",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x1","size","Satt",0.0085,0.039,0.087,0
"2345",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x3","power","Satt",0.8665,0.955,0.982,0
"2346",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x3","size","Satt",0.006,0.0385,0.0865,0
"2347",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x4","power","Satt",0.0105,0.048,0.1085,0
"2348",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","x4","size","Satt",0.0105,0.048,0.1085,0
"2349",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","xD","power","Satt",0.23,0.444,0.5725,0
"2350",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC3","xD","size","Satt",0.012,0.05,0.0945,0
"2351",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x0","power","Satt",0.0305,0.1265,0.219,0
"2352",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x0","size","Satt",0.0095,0.038,0.09,0
"2353",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x1","power","Satt",0.0405,0.1525,0.2425,0
"2354",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x1","size","Satt",0.0075,0.039,0.082,0
"2355",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x3","power","Satt",0.8185,0.9285,0.9625,0
"2356",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x3","size","Satt",0.004,0.0305,0.073,0
"2357",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x4","power","Satt",0.011,0.049,0.111,0
"2358",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","x4","size","Satt",0.011,0.049,0.111,0
"2359",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","xD","power","Satt",0.2315,0.448,0.5745,0
"2360",250,"1 1 0 1 0 1","T T F T T T","E6","En","Satt",2000,992671086,"HC4","xD","size","Satt",0.012,0.0495,0.0955,0
