"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"1743",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x0","size","saddle_V1",0.003,0.0315,0.0745,0
"1744",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x0","size","saddle_V2",0.001,0.023,0.0555,0
"1745",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x1","power","saddle_V1",0.0055,0.0415,0.097,0
"1746",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x1","power","saddle_V2",0.0045,0.03,0.073,0
"1747",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x1","size","saddle_V1",0.003,0.0305,0.0725,0
"1748",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x1","size","saddle_V2",0.001,0.0175,0.052,0
"1749",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x3","power","saddle_V1",0.0525,0.158,0.2495,0
"1750",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x3","power","saddle_V2",0.0375,0.1145,0.201,0
"1751",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x3","size","saddle_V1",0.009,0.0425,0.0745,0
"1752",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x3","size","saddle_V2",0.008,0.028,0.062,0
"1753",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x4","power","saddle_V1",0.0045,0.0275,0.071,0
"1754",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x4","power","saddle_V2",0,0.016,0.053,0
"1755",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x4","size","saddle_V1",0.0045,0.0275,0.071,0
"1756",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","x4","size","saddle_V2",0,0.016,0.053,0
"1757",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","xD","power","saddle_V1",0.012,0.072,0.1435,0
"1758",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","xD","power","saddle_V2",0.0095,0.0525,0.113,0
"1759",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","xD","size","saddle_V1",0.0055,0.0275,0.0665,0
"1760",50,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,637504359,"HC3","xD","size","saddle_V2",0.002,0.0215,0.0555,0
"1761",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x0","power","saddle_V1",0.02,0.074,0.142,0
"1762",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x0","power","saddle_V2",0.0125,0.062,0.1245,0
"1763",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x0","size","saddle_V1",0.0145,0.0575,0.114,0
"1764",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x0","size","saddle_V2",0.008,0.0465,0.097,0
"1765",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x1","power","saddle_V1",0.0305,0.0985,0.1685,0
"1766",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x1","power","saddle_V2",0.02,0.082,0.1475,0
"1767",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x1","size","saddle_V1",0.0145,0.0685,0.117,0
"1768",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x1","size","saddle_V2",0.009,0.056,0.1055,0
"1769",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x3","power","saddle_V1",0.239,0.4435,0.5525,0
"1770",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x3","power","saddle_V2",0.171,0.3615,0.4935,0
"1771",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x3","size","saddle_V1",0.0245,0.085,0.144,0
"1772",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x3","size","saddle_V2",0.0165,0.0605,0.115,0
"1773",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x4","power","saddle_V1",0.0105,0.055,0.1095,0
"1774",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x4","power","saddle_V2",0.0065,0.0435,0.0885,0
"1775",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x4","size","saddle_V1",0.0105,0.055,0.1095,0
"1776",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","x4","size","saddle_V2",0.0065,0.0435,0.0885,0
"1777",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","xD","power","saddle_V1",0.059,0.1895,0.287,0
"1778",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","xD","power","saddle_V2",0.0425,0.1625,0.264,0
"1779",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","xD","size","saddle_V1",0.0085,0.05,0.1035,0
"1780",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC0","xD","size","saddle_V2",0.006,0.0385,0.088,0
"1781",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x0","power","saddle_V1",0.0165,0.069,0.132,0
"1782",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x0","power","saddle_V2",0.0105,0.0575,0.1155,0
"1783",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x0","size","saddle_V1",0.012,0.0525,0.1025,0
"1784",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x0","size","saddle_V2",0.0075,0.043,0.089,0
"1785",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x1","power","saddle_V1",0.0285,0.094,0.161,0
"1786",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x1","power","saddle_V2",0.0175,0.076,0.139,0
"1787",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x1","size","saddle_V1",0.014,0.063,0.108,0
"1788",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x1","size","saddle_V2",0.008,0.052,0.0945,0
"1789",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x3","power","saddle_V1",0.221,0.4235,0.539,0
"1790",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x3","power","saddle_V2",0.153,0.346,0.479,0
"1791",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x3","size","saddle_V1",0.022,0.075,0.1335,0
"1792",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x3","size","saddle_V2",0.0155,0.055,0.11,0
"1793",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x4","power","saddle_V1",0.011,0.052,0.098,0
"1794",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x4","power","saddle_V2",0.0065,0.039,0.0815,0
"1795",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x4","size","saddle_V1",0.011,0.052,0.098,0
"1796",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","x4","size","saddle_V2",0.0065,0.039,0.0815,0
"1797",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","xD","power","saddle_V1",0.051,0.175,0.273,0
"1798",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","xD","power","saddle_V2",0.0355,0.151,0.248,0
"1799",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","xD","size","saddle_V1",0.0075,0.0455,0.0915,0
"1800",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC1","xD","size","saddle_V2",0.0065,0.034,0.08,0
"1801",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x0","power","saddle_V1",0.0155,0.0635,0.1265,0
"1802",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x0","power","saddle_V2",0.0095,0.054,0.1105,0
"1803",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x0","size","saddle_V1",0.01,0.0505,0.098,0
"1804",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x0","size","saddle_V2",0.0065,0.0405,0.0845,0
"1805",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x1","power","saddle_V1",0.0225,0.086,0.148,0
"1806",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x1","power","saddle_V2",0.01,0.0695,0.1305,0
"1807",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x1","size","saddle_V1",0.0115,0.0575,0.102,0
"1808",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x1","size","saddle_V2",0.006,0.0465,0.0895,0
"1809",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x3","power","saddle_V1",0.179,0.378,0.503,0
"1810",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x3","power","saddle_V2",0.1215,0.3045,0.435,0
"1811",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x3","size","saddle_V1",0.017,0.056,0.112,0
"1812",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x3","size","saddle_V2",0.012,0.044,0.0885,0
"1813",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x4","power","saddle_V1",0.0105,0.0475,0.092,0
"1814",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x4","power","saddle_V2",0.004,0.0375,0.0785,0
"1815",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x4","size","saddle_V1",0.0105,0.0475,0.092,0
"1816",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","x4","size","saddle_V2",0.004,0.0375,0.0785,0
"1817",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","xD","power","saddle_V1",0.047,0.1665,0.2665,0
"1818",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","xD","power","saddle_V2",0.0335,0.141,0.2425,0
"1819",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","xD","size","saddle_V1",0.007,0.0425,0.09,0
"1820",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC2","xD","size","saddle_V2",0.005,0.031,0.076,0
"1821",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x0","power","saddle_V1",0.0125,0.0555,0.112,0
"1822",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x0","power","saddle_V2",0.0075,0.04,0.091,0
"1823",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x0","size","saddle_V1",0.0065,0.0405,0.085,0
"1824",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x0","size","saddle_V2",0.0035,0.0335,0.0705,0
"1825",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x1","power","saddle_V1",0.015,0.069,0.1295,0
"1826",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x1","power","saddle_V2",0.008,0.0535,0.1135,0
"1827",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x1","size","saddle_V1",0.0055,0.048,0.091,0
"1828",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x1","size","saddle_V2",0.003,0.0355,0.075,0
"1829",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x3","power","saddle_V1",0.1255,0.316,0.4415,0
"1830",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x3","power","saddle_V2",0.0855,0.243,0.367,0
"1831",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x3","size","saddle_V1",0.013,0.0425,0.0835,0
"1832",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x3","size","saddle_V2",0.0055,0.03,0.0625,0
"1833",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x4","power","saddle_V1",0.007,0.0395,0.0825,0
"1834",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x4","power","saddle_V2",0.0035,0.0305,0.067,0
"1835",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x4","size","saddle_V1",0.007,0.0395,0.0825,0
"1836",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","x4","size","saddle_V2",0.0035,0.0305,0.067,0
"1837",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","xD","power","saddle_V1",0.039,0.148,0.247,0
"1838",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","xD","power","saddle_V2",0.027,0.121,0.2175,0
"1839",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","xD","size","saddle_V1",0.0055,0.0355,0.077,0
"1840",100,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,701460308,"HC3","xD","size","saddle_V2",0.003,0.0255,0.063,0
"1841",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x0","power","saddle_V1",0.03,0.1165,0.1995,0
"1842",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x0","power","saddle_V2",0.021,0.1035,0.186,0
"1843",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x0","size","saddle_V1",0.011,0.0485,0.104,0
"1844",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x0","size","saddle_V2",0.0075,0.04,0.0975,0
"1845",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x1","power","saddle_V1",0.0385,0.1175,0.2105,0
"1846",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x1","power","saddle_V2",0.03,0.1075,0.1995,0
"1847",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x1","size","saddle_V1",0.013,0.056,0.108,0
"1848",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x1","size","saddle_V2",0.0105,0.0465,0.0965,0
"1849",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x3","power","saddle_V1",0.5035,0.707,0.801,0
"1850",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x3","power","saddle_V2",0.39,0.6415,0.7565,0
"1851",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x3","size","saddle_V1",0.016,0.069,0.124,0
"1852",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x3","size","saddle_V2",0.0085,0.049,0.0995,0
"1853",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x4","power","saddle_V1",0.0105,0.045,0.108,0
"1854",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x4","power","saddle_V2",0.0075,0.0385,0.093,0
"1855",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x4","size","saddle_V1",0.0105,0.045,0.108,0
"1856",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","x4","size","saddle_V2",0.0075,0.0385,0.093,0
"1857",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","xD","power","saddle_V1",0.1865,0.3815,0.506,0
"1858",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","xD","power","saddle_V2",0.1645,0.3635,0.4915,0
"1859",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","xD","size","saddle_V1",0.0095,0.0575,0.105,0
"1860",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC0","xD","size","saddle_V2",0.007,0.049,0.0985,0
"1861",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x0","power","saddle_V1",0.029,0.112,0.197,0
"1862",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x0","power","saddle_V2",0.0215,0.0985,0.1805,0
"1863",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x0","size","saddle_V1",0.011,0.046,0.1015,0
"1864",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x0","size","saddle_V2",0.008,0.039,0.096,0
"1865",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x1","power","saddle_V1",0.0385,0.116,0.2065,0
"1866",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x1","power","saddle_V2",0.0275,0.1015,0.1945,0
"1867",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x1","size","saddle_V1",0.013,0.053,0.1065,0
"1868",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x1","size","saddle_V2",0.0105,0.045,0.095,0
"1869",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x3","power","saddle_V1",0.495,0.7035,0.797,0
"1870",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x3","power","saddle_V2",0.383,0.6345,0.751,0
"1871",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x3","size","saddle_V1",0.0155,0.0665,0.1235,0
"1872",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x3","size","saddle_V2",0.008,0.0465,0.095,0
"1873",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x4","power","saddle_V1",0.0105,0.042,0.104,0
"1874",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x4","power","saddle_V2",0.0085,0.0385,0.0905,0
"1875",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x4","size","saddle_V1",0.0105,0.042,0.104,0
"1876",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","x4","size","saddle_V2",0.0085,0.0385,0.0905,0
"1877",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","xD","power","saddle_V1",0.1815,0.3745,0.499,0
"1878",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","xD","power","saddle_V2",0.157,0.358,0.484,0
"1879",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","xD","size","saddle_V1",0.009,0.0555,0.1035,0
"1880",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC1","xD","size","saddle_V2",0.006,0.047,0.0955,0
"1881",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x0","power","saddle_V1",0.028,0.109,0.1915,0
"1882",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x0","power","saddle_V2",0.0205,0.096,0.1765,0
"1883",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x0","size","saddle_V1",0.01,0.0445,0.0995,0
"1884",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x0","size","saddle_V2",0.007,0.035,0.0905,0
"1885",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x1","power","saddle_V1",0.0345,0.1105,0.203,0
"1886",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x1","power","saddle_V2",0.027,0.099,0.1895,0
"1887",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x1","size","saddle_V1",0.0125,0.0495,0.0985,0
"1888",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x1","size","saddle_V2",0.0075,0.0415,0.088,0
"1889",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x3","power","saddle_V1",0.468,0.6835,0.7865,0
"1890",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x3","power","saddle_V2",0.3365,0.6035,0.723,0
"1891",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x3","size","saddle_V1",0.0135,0.0545,0.113,0
"1892",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x3","size","saddle_V2",0.0065,0.04,0.085,0
"1893",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x4","power","saddle_V1",0.0105,0.042,0.1025,0
"1894",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x4","power","saddle_V2",0.0065,0.035,0.0865,0
"1895",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x4","size","saddle_V1",0.0105,0.042,0.1025,0
"1896",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","x4","size","saddle_V2",0.0065,0.035,0.0865,0
"1897",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","xD","power","saddle_V1",0.1785,0.373,0.496,0
"1898",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","xD","power","saddle_V2",0.1535,0.3505,0.4815,0
"1899",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","xD","size","saddle_V1",0.0085,0.053,0.1015,0
"1900",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC2","xD","size","saddle_V2",0.006,0.0465,0.094,0
"1901",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x0","power","saddle_V1",0.0235,0.0995,0.182,0
"1902",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x0","power","saddle_V2",0.0185,0.0865,0.164,0
"1903",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x0","size","saddle_V1",0.009,0.039,0.093,0
"1904",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x0","size","saddle_V2",0.0055,0.0305,0.083,0
"1905",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x1","power","saddle_V1",0.0305,0.1035,0.1915,0
"1906",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x1","power","saddle_V2",0.023,0.0885,0.1705,0
"1907",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x1","size","saddle_V1",0.01,0.044,0.0935,0
"1908",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x1","size","saddle_V2",0.006,0.036,0.0785,0
"1909",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x3","power","saddle_V1",0.418,0.66,0.758,0
"1910",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x3","power","saddle_V2",0.293,0.557,0.69,0
"1911",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x3","size","saddle_V1",0.011,0.0475,0.1015,0
"1912",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x3","size","saddle_V2",0.006,0.0305,0.071,0
"1913",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x4","power","saddle_V1",0.0075,0.037,0.092,0
"1914",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x4","power","saddle_V2",0.0065,0.036,0.0835,0
"1915",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x4","size","saddle_V1",0.0075,0.037,0.092,0
"1916",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","x4","size","saddle_V2",0.0065,0.036,0.0835,0
"1917",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","xD","power","saddle_V1",0.171,0.364,0.4885,0
"1918",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","xD","power","saddle_V2",0.148,0.3395,0.4685,0
"1919",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","xD","size","saddle_V1",0.008,0.0485,0.0965,0
"1920",250,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,941482396,"HC3","xD","size","saddle_V2",0.0065,0.044,0.09,0
"1921",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x0","power","saddle_V1",0.0525,0.1645,0.261,0
"1922",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x0","power","saddle_V2",0.0445,0.1535,0.2495,0
"1923",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x0","size","saddle_V1",0.0115,0.052,0.0985,0
"1924",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x0","size","saddle_V2",0.009,0.047,0.0925,0
"1925",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x1","power","saddle_V1",0.0775,0.208,0.3215,0
"1926",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x1","power","saddle_V2",0.0665,0.191,0.3055,0
"1927",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x1","size","saddle_V1",0.01,0.053,0.1,0
"1928",500,"1 1 0 1 0 1","T T F T T T","E4","En","saddle",2000,1028070782,"HC0","x1","size","saddle_V2",0.0085,0.0495,0.0945,0
