"","n","B","whichX","Estruct","Edist","tests","iterations","seed","HC","coef","criterion","test","p01","p05","p10","percentNA"
"63",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x1","power","Satt",0.032,0.104,0.192,0
"64",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x1","size","Satt",0.015,0.061,0.111,0
"65",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x2","power","Satt",0.49,0.72,0.822,0
"66",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x2","size","Satt",0.013,0.069,0.112,0
"67",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x3","power","Satt",0.361,0.599,0.708,0
"68",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x3","size","Satt",0.01,0.044,0.082,0
"69",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x4","power","Satt",0.018,0.07,0.115,0
"70",25,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,989420947,"HC5","x4","size","Satt",0.018,0.07,0.115,0
"71",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x0","power","Satt",0.069,0.168,0.254,0
"72",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x0","size","Satt",0.017,0.067,0.116,0
"73",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x1","power","Satt",0.08,0.212,0.314,0
"74",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x1","size","Satt",0.023,0.076,0.122,0
"75",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x2","power","Satt",0.896,0.97,0.989,0
"76",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x2","size","Satt",0.017,0.069,0.126,0
"77",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x3","power","Satt",0.937,0.98,0.991,0
"78",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x3","size","Satt",0.033,0.097,0.155,0
"79",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x4","power","Satt",0.018,0.075,0.128,0
"80",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC0","x4","size","Satt",0.018,0.075,0.128,0
"81",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x0","power","Satt",0.057,0.152,0.234,0
"82",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x0","size","Satt",0.011,0.054,0.101,0
"83",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x1","power","Satt",0.068,0.188,0.286,0
"84",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x1","size","Satt",0.019,0.066,0.117,0
"85",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x2","power","Satt",0.879,0.964,0.983,0
"86",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x2","size","Satt",0.015,0.057,0.105,0
"87",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x3","power","Satt",0.928,0.978,0.989,0
"88",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x3","size","Satt",0.024,0.085,0.143,0
"89",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x4","power","Satt",0.011,0.058,0.113,0
"90",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC1","x4","size","Satt",0.011,0.058,0.113,0
"91",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x0","power","Satt",0.054,0.142,0.225,0
"92",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x0","size","Satt",0.009,0.053,0.096,0
"93",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x1","power","Satt",0.057,0.179,0.274,0
"94",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x1","size","Satt",0.016,0.062,0.11,0
"95",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x2","power","Satt",0.87,0.961,0.982,0
"96",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x2","size","Satt",0.014,0.054,0.095,0
"97",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x3","power","Satt",0.889,0.97,0.985,0
"98",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x3","size","Satt",0.018,0.069,0.116,0
"99",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x4","power","Satt",0.01,0.057,0.107,0
"100",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC2","x4","size","Satt",0.01,0.057,0.107,0
"101",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x0","power","Satt",0.036,0.119,0.183,0
"102",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x0","size","Satt",0.006,0.04,0.08,0
"103",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x1","power","Satt",0.039,0.136,0.22,0
"104",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x1","size","Satt",0.009,0.044,0.083,0
"105",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x2","power","Satt",0.814,0.939,0.979,0
"106",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x2","size","Satt",0.005,0.041,0.08,0
"107",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x3","power","Satt",0.698,0.867,0.93,0
"108",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x3","size","Satt",0.01,0.034,0.068,0
"109",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x4","power","Satt",0.008,0.048,0.09,0
"110",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC3","x4","size","Satt",0.008,0.048,0.09,0
"111",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x0","power","Satt",0.035,0.106,0.168,0
"112",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x0","size","Satt",0.004,0.038,0.076,0
"113",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x1","power","Satt",0.03,0.112,0.182,0
"114",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x1","size","Satt",0.006,0.04,0.078,0
"115",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x2","power","Satt",0.763,0.913,0.955,0
"116",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x2","size","Satt",0.005,0.043,0.078,0
"117",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x3","power","Satt",0.387,0.53,0.629,0
"118",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x3","size","Satt",0.006,0.023,0.042,0
"119",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x4","power","Satt",0.008,0.04,0.091,0
"120",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4","x4","size","Satt",0.008,0.04,0.091,0
"121",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x0","power","Satt",0.029,0.108,0.175,0
"122",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x0","size","Satt",0.006,0.037,0.074,0
"123",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x1","power","Satt",0.033,0.113,0.204,0
"124",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x1","size","Satt",0.006,0.039,0.076,0
"125",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x2","power","Satt",0.777,0.927,0.974,0
"126",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x2","size","Satt",0.005,0.036,0.072,0
"127",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x3","power","Satt",0.581,0.782,0.858,0
"128",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x3","size","Satt",0.009,0.025,0.051,0
"129",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x4","power","Satt",0.008,0.045,0.085,0
"130",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC4m","x4","size","Satt",0.008,0.045,0.085,0
"131",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x0","power","Satt",0.052,0.144,0.217,0
"132",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x0","size","Satt",0.009,0.052,0.096,0
"133",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x1","power","Satt",0.053,0.169,0.258,0
"134",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x1","size","Satt",0.014,0.06,0.109,0
"135",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x2","power","Satt",0.864,0.961,0.982,0
"136",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x2","size","Satt",0.015,0.056,0.101,0
"137",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x3","power","Satt",0.725,0.877,0.926,0
"138",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x3","size","Satt",0.012,0.043,0.091,0
"139",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x4","power","Satt",0.011,0.06,0.111,0
"140",50,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,79874622,"HC5","x4","size","Satt",0.011,0.06,0.111,0
"141",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x0","power","Satt",0.117,0.265,0.372,0
"142",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x0","size","Satt",0.015,0.078,0.135,0
"143",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x1","power","Satt",0.164,0.337,0.457,0
"144",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x1","size","Satt",0.021,0.072,0.144,0
"145",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x2","power","Satt",0.998,1,1,0
"146",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x2","size","Satt",0.015,0.07,0.137,0
"147",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x3","power","Satt",0.998,1,1,0
"148",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x3","size","Satt",0.018,0.063,0.122,0
"149",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x4","power","Satt",0.015,0.061,0.117,0
"150",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC0","x4","size","Satt",0.015,0.061,0.117,0
"151",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x0","power","Satt",0.116,0.259,0.359,0
"152",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x0","size","Satt",0.014,0.071,0.126,0
"153",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x1","power","Satt",0.155,0.323,0.438,0
"154",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x1","size","Satt",0.02,0.067,0.13,0
"155",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x2","power","Satt",0.997,1,1,0
"156",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x2","size","Satt",0.014,0.062,0.125,0
"157",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x3","power","Satt",0.998,1,1,0
"158",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x3","size","Satt",0.016,0.058,0.111,0
"159",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x4","power","Satt",0.013,0.051,0.106,0
"160",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC1","x4","size","Satt",0.013,0.051,0.106,0
"161",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x0","power","Satt",0.113,0.255,0.349,0
"162",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x0","size","Satt",0.013,0.069,0.123,0
"163",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x1","power","Satt",0.146,0.317,0.433,0
"164",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x1","size","Satt",0.02,0.064,0.123,0
"165",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x2","power","Satt",0.997,1,1,0
"166",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x2","size","Satt",0.013,0.059,0.121,0
"167",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x3","power","Satt",0.997,1,1,0
"168",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x3","size","Satt",0.013,0.051,0.094,0
"169",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x4","power","Satt",0.013,0.048,0.103,0
"170",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC2","x4","size","Satt",0.013,0.048,0.103,0
"171",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x0","power","Satt",0.097,0.228,0.327,0
"172",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x0","size","Satt",0.008,0.062,0.112,0
"173",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x1","power","Satt",0.126,0.293,0.405,0
"174",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x1","size","Satt",0.018,0.048,0.107,0
"175",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x2","power","Satt",0.996,1,1,0
"176",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x2","size","Satt",0.012,0.049,0.106,0
"177",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x3","power","Satt",0.971,0.993,0.997,0
"178",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x3","size","Satt",0.007,0.038,0.077,0
"179",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x4","power","Satt",0.011,0.039,0.09,0
"180",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC3","x4","size","Satt",0.011,0.039,0.09,0
"181",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x0","power","Satt",0.098,0.216,0.314,0
"182",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x0","size","Satt",0.007,0.061,0.11,0
"183",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x1","power","Satt",0.112,0.274,0.378,0
"184",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x1","size","Satt",0.015,0.045,0.097,0
"185",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x2","power","Satt",0.991,0.999,0.999,0
"186",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x2","size","Satt",0.011,0.051,0.109,0
"187",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x3","power","Satt",0.805,0.88,0.918,0
"188",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x3","size","Satt",0.003,0.024,0.054,0
"189",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x4","power","Satt",0.01,0.04,0.095,0
"190",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4","x4","size","Satt",0.01,0.04,0.095,0
"191",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x0","power","Satt",0.093,0.224,0.323,0
"192",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x0","size","Satt",0.008,0.061,0.108,0
"193",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x1","power","Satt",0.122,0.286,0.395,0
"194",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x1","size","Satt",0.017,0.047,0.105,0
"195",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x2","power","Satt",0.996,1,1,0
"196",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x2","size","Satt",0.011,0.047,0.105,0
"197",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x3","power","Satt",0.937,0.977,0.99,0
"198",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x3","size","Satt",0.004,0.033,0.07,0
"199",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x4","power","Satt",0.01,0.038,0.086,0
"200",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC4m","x4","size","Satt",0.01,0.038,0.086,0
"201",100,"1 1 1 1 0 0","T T T T T F","E0","En","Satt",1000,438637850,"HC5","x0","power","Satt",0.11,0.243,0.342,0
