"","g","n","B","whichX","alpha_string","power","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"164",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","Rp_E",0,0,0,0.1,0.1
"165",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","Rp_H",0,0,0,0,0
"166",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","saddle_E",0,0,0,0.1,0.1
"167",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","saddle_H",0,0,0,0.1,0.1
"168",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","Satt_E",0,0,0,0.1,0.1
"169",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4","x4","size","Satt_H",0,0,0,0.1,0.1
"170",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","KCCI_E",0,0,0,0.1,0.2
"171",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","KCCI_H",0,0,0,0.1,0.2
"172",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","KCp_E",0,0,0,0.1,0.2
"173",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","KCp_H",0,0,0,0.1,0.2
"174",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","naive",0,0,0.1,0.1,0.2
"175",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","RCI_E",0,0.1,0.2,0.2,0.2
"176",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","RCI_H",0,0,0,0.1,0.2
"177",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","Rp_E",0,0,0.1,0.1,0.1
"178",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","Rp_H",0,0,0,0,0.1
"179",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","saddle_E",0,0,0,0.1,0.1
"180",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","saddle_H",0,0,0,0.1,0.2
"181",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","Satt_E",0,0,0,0.1,0.2
"182",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC4m","x4","size","Satt_H",0,0,0,0.1,0.2
"183",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","KCCI_E",0,0,0,0,0
"184",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","KCCI_H",0,0,0,0,0
"185",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","KCp_E",0,0,0,0,0
"186",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","KCp_H",0,0,0,0,0
"187",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","naive",0,0,0,0,0
"188",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","RCI_E",0,0,0,0,0
"189",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","RCI_H",0,0,0,0,0
"190",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","Rp_E",0,0,0,0,0
"191",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","Rp_H",0,0,0,0,0
"192",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","saddle_E",0,0,0,0,0
"193",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","saddle_H",0,0,0,0,0
"194",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","Satt_E",0,0,0,0,0
"195",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"HC5","x4","size","Satt_H",0,0,0,0,0
"196",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","KCCI_E",1,0,0,0,0
"197",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","KCCI_H",1,0,0,0,0
"198",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","KCp_E",1,0,0,0,0
"199",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","KCp_H",1,0,0,0,0
"200",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","naive",0,0,0,0.1,0.2
"201",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","RCI_E",1,0,0,0,0
"202",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","RCI_H",1,0,0,0,0
"203",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","Rp_E",1,0,0,0,0
"204",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","Rp_H",1,0,0,0,0
"205",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","saddle_E",1,0,0,0,0
"206",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","saddle_H",1,0,0,0,0
"207",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","Satt_E",1,0,0,0,0
"208",0.2,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.712298156364061,10,148578817,"OLS","x4","size","Satt_H",1,0,0,0,0
"209",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","KCCI_E",0,0.1,0.1,0.1,0.2
"210",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","KCCI_H",0,0.1,0.1,0.1,0.2
"211",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","KCp_E",0,0.1,0.1,0.1,0.2
"212",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","KCp_H",0,0.1,0.1,0.1,0.2
"213",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","naive",0,0.1,0.1,0.1,0.2
"214",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","RCI_E",0,0.1,0.1,0.2,0.2
"215",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","RCI_H",0,0,0.1,0.1,0.2
"216",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","Rp_E",0,0.1,0.1,0.2,0.2
"217",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","Rp_H",0,0,0,0,0.1
"218",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","saddle_E",0,0.1,0.1,0.1,0.2
"219",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","saddle_H",0,0.1,0.1,0.1,0.2
"220",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","Satt_E",0,0,0,0.1,0.2
"221",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC0","x4","size","Satt_H",0,0,0.1,0.1,0.2
"222",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","KCCI_E",0,0.1,0.1,0.1,0.2
"223",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","KCCI_H",0,0.1,0.1,0.1,0.2
"224",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","KCp_E",0,0.1,0.1,0.1,0.2
"225",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","KCp_H",0,0.1,0.1,0.1,0.2
"226",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","naive",0,0.1,0.1,0.1,0.2
"227",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","RCI_E",0,0.1,0.1,0.2,0.2
"228",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","RCI_H",0,0,0.1,0.1,0.2
"229",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","Rp_E",0,0.1,0.1,0.2,0.2
"230",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","Rp_H",0,0,0,0,0.1
"231",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","saddle_E",0,0.1,0.1,0.1,0.2
"232",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","saddle_H",0,0.1,0.1,0.1,0.2
"233",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","Satt_E",0,0,0,0.1,0.2
"234",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC1","x4","size","Satt_H",0,0,0.1,0.1,0.2
"235",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","KCCI_E",0,0,0,0,0.1
"236",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","KCCI_H",0,0,0,0.1,0.2
"237",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","KCp_E",0,0.1,0.1,0.1,0.2
"238",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","KCp_H",0,0.1,0.1,0.1,0.2
"239",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","naive",0,0.1,0.1,0.1,0.2
"240",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","RCI_E",0,0.1,0.1,0.2,0.2
"241",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","RCI_H",0,0,0,0,0.2
"242",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","Rp_E",0,0.1,0.1,0.1,0.2
"243",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","Rp_H",0,0,0,0,0.1
"244",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","saddle_E",0,0.1,0.1,0.1,0.1
"245",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","saddle_H",0,0,0.1,0.1,0.2
"246",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","Satt_E",0,0,0,0,0.1
"247",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC2","x4","size","Satt_H",0,0,0,0,0.2
"248",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","KCCI_E",0,0,0,0,0.1
"249",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","KCCI_H",0,0,0,0.1,0.2
"250",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","KCp_E",0,0,0,0,0.1
"251",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","KCp_H",0,0.1,0.1,0.1,0.2
"252",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","naive",0,0.1,0.1,0.1,0.2
"253",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","RCI_E",0,0,0,0,0.1
"254",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","RCI_H",0,0,0,0,0
"255",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","Rp_E",0,0,0,0,0.1
"256",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","Rp_H",0,0,0,0,0
"257",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","saddle_E",0,0.1,0.1,0.1,0.1
"258",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","saddle_H",0,0,0,0,0.2
"259",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","Satt_E",0,0,0,0,0
"260",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC3","x4","size","Satt_H",0,0,0,0,0.1
"261",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","KCCI_E",0,0,0,0,0
"262",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","KCCI_H",0,0,0,0,0
"263",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","KCp_E",0,0,0,0,0
"264",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","KCp_H",0,0,0,0,0.1
"265",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","naive",0,0.1,0.1,0.1,0.2
"266",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","RCI_E",0,0,0,0,0
"267",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","RCI_H",0,0,0,0,0
"268",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","Rp_E",0,0,0,0,0
"269",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","Rp_H",0,0,0,0,0
"270",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","saddle_E",0,0,0,0.1,0.1
"271",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","saddle_H",0,0,0,0,0
"272",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","Satt_E",0,0,0,0,0
"273",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4","x4","size","Satt_H",0,0,0,0,0
"274",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","KCCI_E",0,0,0,0,0
"275",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","KCCI_H",0,0,0,0,0.2
"276",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","KCp_E",0,0,0,0,0
"277",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","KCp_H",0,0.1,0.1,0.1,0.2
"278",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","naive",0,0.1,0.1,0.1,0.2
"279",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","RCI_E",0,0,0,0,0.1
"280",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","RCI_H",0,0,0,0,0
"281",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","Rp_E",0,0,0,0,0.1
"282",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","Rp_H",0,0,0,0,0
"283",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","saddle_E",0,0.1,0.1,0.1,0.1
"284",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","saddle_H",0,0,0,0,0.1
"285",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","Satt_E",0,0,0,0,0
"286",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC4m","x4","size","Satt_H",0,0,0,0,0.1
"287",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","KCCI_E",0,0,0,0,0
"288",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","KCCI_H",0,0,0,0,0
"289",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","KCp_E",0,0,0,0,0
"290",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","KCp_H",0,0,0,0,0
"291",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","naive",0,0,0,0,0
"292",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","RCI_E",0,0,0,0,0
"293",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","RCI_H",0,0,0,0,0
"294",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","Rp_E",0,0,0,0,0
"295",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","Rp_H",0,0,0,0,0
"296",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","saddle_E",0,0,0,0,0
"297",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","saddle_H",0,0,0,0,0
"298",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","Satt_E",0,0,0,0,0
"299",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"HC5","x4","size","Satt_H",0,0,0,0,0
"300",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","KCCI_E",1,0,0,0,0
"301",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","KCCI_H",1,0,0,0,0
"302",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","KCp_E",1,0,0,0,0
"303",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","KCp_H",1,0,0,0,0
"304",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","naive",0,0,0,0.2,0.2
"305",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","RCI_E",1,0,0,0,0
"306",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","RCI_H",1,0,0,0,0
"307",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","Rp_E",1,0,0,0,0
"308",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","Rp_H",1,0,0,0,0
"309",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","saddle_E",1,0,0,0,0
"310",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","saddle_H",1,0,0,0,0
"311",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","Satt_E",1,0,0,0,0
"312",0.4,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.49592562729642,10,148578818,"OLS","x4","size","Satt_H",1,0,0,0,0
"313",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","KCCI_E",0,0,0,0,0.1
"314",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","KCCI_H",0,0,0,0,0.1
"315",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","KCp_E",0,0,0,0,0.1
"316",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","KCp_H",0,0,0,0,0.1
"317",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","naive",0,0,0,0,0.2
"318",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","RCI_E",0,0,0,0,0.2
"319",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","RCI_H",0,0,0,0,0.1
"320",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","Rp_E",0,0,0,0,0.2
"321",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","Rp_H",0,0,0,0,0.1
"322",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","saddle_E",0,0,0,0,0.1
"323",0.6,1000,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",FALSE,0.33695392458912,10,148578819,"HC0","x4","size","saddle_H",0,0,0,0,0.1
